no,disclosure_date,security_code,security_name,kind,market_segment
1124,202204280900,40430,株式会社トクヤマ,通期,プライム（内国株式）
1125,202204281130,18780,大東建託株式会社,通期,プライム（内国株式）
1126,202204281245,86240,いちよし証券株式会社,通期,プライム（内国株式）
1127,202204281500,71720,株式会社ジャパンインベストメントアドバイザー,四半期,プライム（内国株式）
1128,202204281500,82850,三谷産業株式会社,通期,プライム（内国株式）
1129,202204281500,78210,前田工繊,四半期,プライム（内国株式）
1130,202204281500,19590,株式会社 九電工,通期,プライム（内国株式）
1131,202204281500,31370,Ｍ－ファンデリー,通期,グロース（内国株式）
1132,202204281500,65010,株式会社日立製作所,通期,プライム（内国株式）
1133,202204281520,19440,株式会社きんでん,通期,プライム（内国株式）
1134,202204281530,59380,株式会社ＬＩＸＩＬ,通期,プライム（内国株式）
1135,202204281600,87320,株式会社マネーパートナーズグループ,通期,プライム（内国株式）
1136,202204281600,48400,トライアイズ,四半期,グロース（内国株式）
1137,202205061500,75960,株式会社 魚力,通期,プライム（内国株式）
1138,202205061500,92010,日本航空株式会社,通期,プライム（内国株式）
1139,202205061500,35630,株式会社FOOD & LIFE COMPANIES,四半期,プライム（内国株式）
1140,202205061600,26870,株式会社シー・ヴイ・エス・ベイエリア,通期,スタンダード（内国株式）
1141,202205091200,45950,ミズホメディー,四半期,スタンダード（内国株式）
1142,202205091200,91010,日本郵船株式会社,通期,プライム（内国株式）
1143,202205091500,68530,株式会社 共和電業,四半期,プライム（内国株式）
1144,202205091500,82820,株式会社ケーズホールディングス,通期,プライム（内国株式）
1145,202205091501,39320,株式会社アカツキ,通期,プライム（内国株式）
1146,202205091700,62000,株式会社インソース,四半期,プライム（内国株式）
1147,202205101130,70120,川崎重工業株式会社,通期,プライム（内国株式）
1148,202205101300,63640,北越工業,通期,プライム（内国株式）
1149,202205101400,77230,愛知時計電機株式会社,通期,プライム（内国株式）
1150,202205101400,88500,スターツコーポレーション株式会社,通期,プライム（内国株式）
1151,202205101500,34640,プロパティエージェント株式会社,通期,プライム（内国株式）
1152,202205101500,21300,株式会社メンバーズ,通期,プライム（内国株式）
1153,202205101500,75320,株式会社 パン・パシフィック・インターナショナルホールディングス,四半期,プライム（内国株式）
1154,202205101500,80050,株式会社 スクロール,通期,プライム（内国株式）
1155,202205101500,23930,株式会社日本ケアサプライ,通期,スタンダード（内国株式）
1156,202205101500,96910,株式会社　両毛システムズ,通期,スタンダード（内国株式）
1157,202205101500,39640,オークネット,四半期,プライム（内国株式）
1158,202205101500,63020,住友重機械工業,通期,プライム（内国株式）
1159,202205101500,44830,株式会社ＪＭＤＣ,通期,プライム（内国株式）
1160,202205101500,70900,株式会社リグア,通期,グロース（内国株式）
1161,202205101500,93250,ファイズＨＤ,通期,プライム（内国株式）
1162,202205101530,52170,Ｊ－テクノクオーツ,通期,スタンダード（内国株式）
1163,202205101530,35400,株式会社歯愛メディカル,四半期,スタンダード（内国株式）
1164,202205101600,58210,平河ヒューテック株式会社,通期,プライム（内国株式）
1165,202205111400,98890,ＪＢＣＣホールディングス株式会社,通期,プライム（内国株式）
1166,202205111400,64650,ホシザキ株式会社,四半期,プライム（内国株式）
1167,202205111430,48270,ビジネス・ワンホールディングス株式会社,通期,#N/A
1168,202205111500,40040,昭和電工株式会社,四半期,プライム（内国株式）
1169,202205111500,39840,株式会社ユーザーローカル,四半期,プライム（内国株式）
1170,202205111500,67680,株式会社 タムラ製作所,通期,プライム（内国株式）
1171,202205111500,84160,株式会社　高知銀行,通期,スタンダード（内国株式）
1172,202205111500,82080,株式会社 エンチョー,通期,スタンダード（内国株式）
1173,202205111500,72800,ミツバ,通期,プライム（内国株式）
1174,202205111500,61430,ソディック,四半期,プライム（内国株式）
1175,202205111500,28020,味の素株式会社,通期,プライム（内国株式）
1176,202205111500,94340,ソフトバンク株式会社,通期,プライム（内国株式）
1177,202205111500,70690,株式会社サイバー・バズ,四半期,グロース（内国株式）
1178,202205111500,78060,Ｍ－ＭＴＧ,四半期,グロース（内国株式）
1179,202205111500,77330,オリンパス株式会社,通期,プライム（内国株式）
1180,202205111500,36730,ブロードリーフ,四半期,プライム（内国株式）
1181,202205111530,37680,リスクモンスター株式会社,通期,スタンダード（内国株式）
1182,202205111530,70760,名南Ｍ＆Ａ,四半期,#N/A
1183,202205111540,63250,株式会社 タカキタ,通期,スタンダード（内国株式）
1184,202205111600,79170,藤森工業,通期,プライム（内国株式）
1185,202205111600,23350,株式会社 キューブシステム,通期,プライム（内国株式）
1186,202205111700,23040,株式会社ＣＳＳホールディングス,四半期,スタンダード（内国株式）
1187,202205121300,65620,株式会社ジーニー,通期,グロース（内国株式）
1188,202205121315,17950,Ｊ－マサル,四半期,スタンダード（内国株式）
1189,202205121340,51950,バンドー化学株式会社,通期,プライム（内国株式）
1190,202205121400,93040,澁澤倉庫株式会社,通期,プライム（内国株式）
1191,202205121500,73470,株式会社マーキュリアホールディングス,四半期,プライム（内国株式）
1192,202205121500,43440,ソースネクスト株式会社,通期,プライム（内国株式）
1193,202205121500,43860,ＳＩＧグループ,通期,スタンダード（内国株式）
1194,202205121500,97260,ＫＮＴ－ＣＴホールディングス株式会社,通期,スタンダード（内国株式）
1195,202205121500,25010,サッポロホールディングス株式会社,四半期,プライム（内国株式）
1196,202205121500,34570,ハウスドゥ,四半期,プライム（内国株式）
1197,202205121500,44360,株式会社ミンカブ・ジ・インフォノイド,通期,グロース（内国株式）
1198,202205121500,57410,株式会社ＵＡＣＪ,通期,プライム（内国株式）
1199,202205121500,57810,東邦金属株式会社,通期,スタンダード（内国株式）
1200,202205121500,45710,ナノキャリア,通期,グロース（内国株式）
1201,202205121500,88040,東京建物株式会社,四半期,プライム（内国株式）
1202,202205121500,50700,株式会社ドラフト,四半期,グロース（内国株式）
1203,202205121500,41240,Ｊ－大阪油化工業,四半期,スタンダード（内国株式）
1204,202205121500,67280,（株）アルバック,四半期,プライム（内国株式）
1205,202205121500,72180,田中精密工業株式会社,通期,スタンダード（内国株式）
1206,202205121500,70370,株式会社テノ．ホールディングス,四半期,プライム（内国株式）
1207,202205121500,33190,株式会社 ゴルフダイジェスト・オンライン,四半期,プライム（内国株式）
1208,202205121500,90240,株式会社西武ホールディングス,通期,プライム（内国株式）
1209,202205121500,72910,日本プラスト,通期,スタンダード（内国株式）
1210,202205121530,36230,ビリングシステム株式会社,四半期,グロース（内国株式）
1211,202205121530,78140,株式会社日本創発グループ,四半期,スタンダード（内国株式）
1212,202205121530,45840,キッズウェル・バイオ株式会社,通期,グロース（内国株式）
1213,202205121530,66480,株式会社かわでん,通期,スタンダード（内国株式）
1214,202205121530,39920,株式会社ニーズウェル,四半期,プライム（内国株式）
1215,202205121530,51050,ＴＯＹＯ ＴＩＲＥ株式会社,四半期,プライム（内国株式）
1216,202205121530,50290,Ｇ－サークレイス,通期,グロース（内国株式）
1217,202205121530,43350,株式会社 アイ・ピー・エス,四半期,スタンダード（内国株式）
1218,202205121545,64250,株式会社ユニバーサルエンターテインメント,四半期,スタンダード（内国株式）
1219,202205121600,18690,名工建設株式会社,通期,#N/A
1220,202205121600,53950,理研コランダム株式会社,四半期,スタンダード（内国株式）
1221,202205121600,64200,フクシマガリレイ株式会社,通期,プライム（内国株式）
1222,202205121600,70710,株式会社アンビスホールディングス,四半期,スタンダード（内国株式）
1223,202205121600,36760,株式会社デジタルハーツホールディングス,通期,プライム（内国株式）
1224,202205121600,93550,株式会社リンコーコーポレーション,通期,スタンダード（内国株式）
1225,202205121600,72470,株式会社　ミクニ,通期,プライム（内国株式）
1226,202205121640,63460,キクカワエンタープライズ株式会社,通期,スタンダード（内国株式）
1227,202205131030,42980,株式会社 プロトコーポレーション,通期,プライム（内国株式）
1228,202205131100,28940,石井食品株式会社,通期,スタンダード（内国株式）
1229,202205131200,70390,ブリッジインターナショナル株式会社,四半期,グロース（内国株式）
1230,202205131200,68030,ティアック株式会社,通期,スタンダード（内国株式）
1231,202205131300,40740,株式会社ラキール,四半期,グロース（内国株式）
1232,202205131300,63560,日本ギア工業株式会社,通期,スタンダード（内国株式）
1233,202205131320,49660,上村工業株式会社,通期,スタンダード（内国株式）
1234,202205131330,90690,センコーグループホールディングス株式会社,通期,プライム（内国株式）
1235,202205131400,59660,ＫＴＣ（京都機械工具株式会社）,通期,スタンダード（内国株式）
1236,202205131400,49630,星光ＰＭＣ株式会社,四半期,プライム（内国株式）
1237,202205131400,52850,株式会社 ヤマックス,通期,スタンダード（内国株式）
1238,202205131400,43980,Ｊ－ＢＢＳｅｃ,四半期,スタンダード（内国株式）
1239,202205131400,38450,株式会社 アイフリーク モバイル,通期,スタンダード（内国株式）
1240,202205131430,30020,グンゼ株式会社,通期,プライム（内国株式）
1241,202205131440,72130,レシップホールディングス株式会社,通期,プライム（内国株式）
1242,202205131500,89440,株式会社ランドビジネス,四半期,スタンダード（内国株式）
1243,202205131500,76370,白銅株式会社,通期,プライム（内国株式）
1244,202205131500,99590,アシードホールディングス株式会社,通期,スタンダード（内国株式）
1245,202205131500,80390,築地魚市場　株式会社,通期,スタンダード（内国株式）
1246,202205131500,82260,株式会社 理経,通期,スタンダード（内国株式）
1247,202205131500,82250,Ｊ－タカチホ,通期,スタンダード（内国株式）
1248,202205131500,57420,エヌアイシ・オートテック株式会社,通期,スタンダード（内国株式）
1249,202205131500,66180,株式会社　大泉製作所,通期,グロース（内国株式）
1250,202205131500,76850,株式会社 BuySell Technologies,四半期,グロース（内国株式）
1251,202205131500,63070,サンセイ株式会社,通期,スタンダード（内国株式）
1252,202205131500,94190,株式会社ワイヤレスゲート,四半期,プライム（内国株式）
1253,202205131500,30680,株式会社 ＷＤＩ,通期,スタンダード（内国株式）
1254,202205131500,40970,高圧ガス工業株式会社,通期,プライム（内国株式）
1255,202205131500,68450,アズビル株式会社,通期,プライム（内国株式）
1256,202205131500,39280,株式会社マイネット,四半期,プライム（内国株式）
1257,202205131500,35660,ユニフォームネクスト株式会社,四半期,グロース（内国株式）
1258,202205131501,40220,ラサ工業株式会社,通期,プライム（内国株式）
1259,202205131501,36610,株式会社エムアップ,通期,プライム（内国株式）
1260,202205131505,69260,岡谷電機産業株式会社,通期,スタンダード（内国株式）
1261,202205131505,24990,日本和装ホールディングス株式会社,四半期,スタンダード（内国株式）
1262,202205131505,51840,ニチリン,四半期,スタンダード（内国株式）
1263,202205131505,18050,飛島建設株式会社,通期,プライム（内国株式）
1264,202205131505,41690,ENECHANGE株式会社,四半期,グロース（内国株式）
1265,202205131510,66660,リバーエレテック株式会社,通期,スタンダード（内国株式）
1266,202205131510,19140,日本基礎技術,通期,スタンダード（内国株式）
1267,202205131510,73140,株式会社小田原機器,四半期,スタンダード（内国株式）
1268,202205131510,43950,株式会社アクリート,四半期,グロース（内国株式）
1269,202205131510,44160,ＴｒｕｅＤａｔａ,通期,グロース（内国株式）
1270,202205131510,45750,キャンバス,四半期,グロース（内国株式）
1271,202205131515,23420,株式会社トランスジェニック,通期,グロース（内国株式）
1272,202205131515,39660,Ｍ－ユーザベース,四半期,グロース（内国株式）
1273,202205131515,77260,黒田精工株式会社,通期,スタンダード（内国株式）
1274,202205131515,33740,内外テック株式会社,通期,スタンダード（内国株式）
1275,202205131520,68040,ホシデン株式会社,通期,プライム（内国株式）
1276,202205131530,62540,野村マイクロ・サイエンス株式会社,通期,プライム（内国株式）
1277,202205131530,19990,サイタホールディングス株式会社,四半期,#N/A
1278,202205131530,32410,株式会社 ウィル,四半期,スタンダード（内国株式）
1279,202205131530,67400,株式会社ジャパンディスプレイ,通期,プライム（内国株式）
1280,202205131530,60610,株式会社ユニバーサル園芸社,四半期,スタンダード（内国株式）
1281,202205131530,81650,株式会社 千趣会,四半期,プライム（内国株式）
1282,202205131530,23210,株式会社ソフトフロントホールディングス,通期,グロース（内国株式）
1283,202205131530,70610,Ｍ－日本ホスピス,四半期,グロース（内国株式）
1284,202205131530,40690,株式会社ＢｌｕｅＭｅｍｅ,通期,グロース（内国株式）
1285,202205131530,83820,株式会社 中国銀行,通期,プライム（内国株式）
1286,202205131530,94500,ファイバーゲート,四半期,プライム（内国株式）
1287,202205131530,59570,日東精工株式会社,四半期,プライム（内国株式）
1288,202205131530,87690,株式会社 アドバンテッジリスクマネジメント,通期,プライム（内国株式）
1289,202205131530,40540,日本情報クリエイト株式会社,四半期,グロース（内国株式）
1290,202205131530,66160,トレックス・セミコンダクター株式会社,通期,プライム（内国株式）
1291,202205131530,13790,ホクト株式会社,通期,プライム（内国株式）
1292,202205131535,34460,株式会社ジェイテックコーポレーション,四半期,プライム（内国株式）
1293,202205131545,92590,株式会社タカヨシ,四半期,グロース（内国株式）
1294,202205131555,29980,クリアル株式会社,通期,グロース（内国株式）
1295,202205131600,99290,平和紙業株式会社,通期,スタンダード（内国株式）
1296,202205131600,43600,株式会社マナック・ケミカル・パートナーズ,通期,スタンダード（内国株式）
1297,202205131600,61650,パンチ工業株式会社,通期,プライム（内国株式）
1298,202205131600,37190,株式会社 ジェクシード,四半期,スタンダード（内国株式）
1299,202205131600,89030,株式会社 サンウッド,通期,スタンダード（内国株式）
1300,202205131600,35590,株式会社ピーバンドットコム,通期,プライム（内国株式）
1301,202205131600,73620,Ｍ－Ｔ．Ｓ．Ｉ,四半期,グロース（内国株式）
1302,202205131600,35260,芦森工業株式会社,通期,プライム（内国株式）
1303,202205131600,44860,Ｇ－ユナイト＆グロウ,四半期,グロース（内国株式）
1304,202205131600,33220,アルファグループ株式会社,通期,スタンダード（内国株式）
1305,202205131600,62570,株式会社 藤商事,通期,スタンダード（内国株式）
1306,202205131600,21910,テラ株式会社,四半期,スタンダード（内国株式）
1307,202205131600,47710,株式会社 エフアンドエム,通期,スタンダード（内国株式）
1308,202205131600,45580,株式会社 中京医薬品,通期,スタンダード（内国株式）
1309,202205131600,34860,Ｍ－グローバルリンク,四半期,プライム（内国株式）
1310,202205131600,78370,株式会社 アールシーコア,通期,スタンダード（内国株式）
1311,202205131600,36870,フィックスターズ,四半期,プライム（内国株式）
1312,202205131600,30420,株式会社 セキュアヴェイル,通期,グロース（内国株式）
1313,202205131630,75510,株式会社 ウェッズ,通期,スタンダード（内国株式）
1314,202205131650,90830,神姫バス株式会社,通期,スタンダード（内国株式）
1315,202205131800,65490,ディーエムソリューションズ株式会社,通期,スタンダード（内国株式）
1316,202205161200,46310,DIC株式会社,四半期,プライム（内国株式）
1317,202205161400,75250,リックス株式会社,通期,プライム（内国株式）
1318,202205161400,44610,第一工業製薬株式会社,通期,プライム（内国株式）
1319,202205161500,47540,株式会社 トスネット,四半期,スタンダード（内国株式）
1320,202205161500,30760,あい ホールディングス株式会社,四半期,プライム（内国株式）
1321,202205161500,43770,Ｍ－ワンキャリア,四半期,グロース（内国株式）
1322,202205161500,15140,住石ホールディングス株式会社,通期,スタンダード（内国株式）
1323,202205161500,30790,ディーブイエックス株式会社,通期,スタンダード（内国株式）
1324,202205161510,87040,トレイダーズホールディングス株式会社,通期,スタンダード（内国株式）
1325,202205161515,99360,株式会社 王将フードサービス,通期,プライム（内国株式）
1326,202205161515,42340,株式会社サンエー化研,通期,スタンダード（内国株式）
1327,202205161530,47660,株式会社ピーエイ,四半期,スタンダード（内国株式）
1328,202205161630,47360,日本ラッド株式会社,通期,スタンダード（内国株式）
1329,000000000000,84210,信金中央金庫,-,-
